article,brand,gender_frame,material,frame_type,form,color,lens_width,bridge_width,temples_length,price,cost,категория,class_style,class_size,class_full
IB12413D,INVU,женские,металл,ободковая,кошачий глаз,синий/серебристый,,,,,,солнцезащитные,кошачий глаз_металл_синий/серебристый,L_L_L,кошачий глаз_металл_синий/серебристый_L_L_L
IB12414A,INVU,женские,металл,ободковая,кошачий глаз,черный/золотой,,,,,,солнцезащитные,кошачий глаз_металл_черный/золотой,L_L_L,кошачий глаз_металл_черный/золотой_L_L_L
IB12414B,INVU,женские,металл,ободковая,кошачий глаз,бордовый,,,,,,солнцезащитные,кошачий глаз_металл_бордовый,L_L_L,кошачий глаз_металл_бордовый_L_L_L
IB12414C,INVU,женские,металл,ободковая,кошачий глаз,синий/серебристый,,,,,,солнцезащитные,кошачий глаз_металл_синий/серебристый,L_L_L,кошачий глаз_металл_синий/серебристый_L_L_L
IB12416B,INVU,мужские,металл,ободковая,прямоугольные,темно-серый,,,,,,солнцезащитные,прямоугольные_металл_темно-серый,L_L_L,прямоугольные_металл_темно-серый_L_L_L
IB12416C,INVU,мужские,металл,ободковая,прямоугольные,черный,,,,,,солнцезащитные,прямоугольные_металл_черный,L_L_L,прямоугольные_металл_черный_L_L_L
IB22402A,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22402C,INVU,женские,пластик,ободковая,бабочка,коричневый,,,,,,солнцезащитные,бабочка_пластик_коричневый,L_L_L,бабочка_пластик_коричневый_L_L_L
IB22405A,INVU,женские,пластик,ободковая,прямоугольные,черный,,,,,,солнцезащитные,прямоугольные_пластик_черный,L_L_L,прямоугольные_пластик_черный_L_L_L
IB22405B,INVU,женские,пластик,ободковая,прямоугольные,зеленый,,,,,,солнцезащитные,прямоугольные_пластик_зеленый,L_L_L,прямоугольные_пластик_зеленый_L_L_L
IB22405C,INVU,женские,пластик,ободковая,прямоугольные,серый,,,,,,солнцезащитные,прямоугольные_пластик_серый,L_L_L,прямоугольные_пластик_серый_L_L_L
IB22405D,INVU,женские,пластик,ободковая,прямоугольные,бежевый,,,,,,солнцезащитные,прямоугольные_пластик_бежевый,L_L_L,прямоугольные_пластик_бежевый_L_L_L
IB22406A,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22406B,INVU,женские,пластик,ободковая,бабочка,черепаховый,,,,,,солнцезащитные,бабочка_пластик_черепаховый,L_L_L,бабочка_пластик_черепаховый_L_L_L
IB22408A,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22408C,INVU,женские,пластик,ободковая,бабочка,бирюзовый,,,,,,солнцезащитные,бабочка_пластик_бирюзовый,L_L_L,бабочка_пластик_бирюзовый_L_L_L
IB22408D,INVU,женские,пластик,ободковая,бабочка,бордовый,,,,,,солнцезащитные,бабочка_пластик_бордовый,L_L_L,бабочка_пластик_бордовый_L_L_L
IB22408E,INVU,женские,пластик,ободковая,бабочка,бежевый,,,,,,солнцезащитные,бабочка_пластик_бежевый,L_L_L,бабочка_пластик_бежевый_L_L_L
IB22411A,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22411B,INVU,женские,пластик,ободковая,бабочка,синий,,,,,,солнцезащитные,бабочка_пластик_синий,L_L_L,бабочка_пластик_синий_L_L_L
IB22411C,INVU,женские,пластик,ободковая,бабочка,серый,,,,,,солнцезащитные,бабочка_пластик_серый,L_L_L,бабочка_пластик_серый_L_L_L
IB22413A,INVU,мужские,пластик,ободковая,прямоугольные,синий,,,,,,солнцезащитные,прямоугольные_пластик_синий,L_L_L,прямоугольные_пластик_синий_L_L_L
IB22413B,INVU,мужские,пластик,ободковая,прямоугольные,черный,,,,,,солнцезащитные,прямоугольные_пластик_черный,L_L_L,прямоугольные_пластик_черный_L_L_L
IB22413C,INVU,мужские,пластик,ободковая,прямоугольные,темно-серый,,,,,,солнцезащитные,прямоугольные_пластик_темно-серый,L_L_L,прямоугольные_пластик_темно-серый_L_L_L
IB22414A,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22414C,INVU,женские,пластик,ободковая,бабочка,бежевый,,,,,,солнцезащитные,бабочка_пластик_бежевый,L_L_L,бабочка_пластик_бежевый_L_L_L
IB22415B,INVU,женские,пластик,ободковая,бабочка,черный,,,,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
IB22415C,INVU,женские,пластик,ободковая,бабочка,черепаховый,,,,,,солнцезащитные,бабочка_пластик_черепаховый,L_L_L,бабочка_пластик_черепаховый_L_L_L
IB22416A,INVU,универсальные,пластик,ободковая,вайфайеры,черный,,,,,,солнцезащитные,вайфайеры_пластик_черный,L_L_L,вайфайеры_пластик_черный_L_L_L
