class,total_sales,pos_pct,category,style_class,size_class,style_category,size_category
прямоугольные_металл_серебристый_M_L_L,1,0.8773584905660378,Z,прямоугольные_металл_серебристый,M_L_L,X,X
капли_металл и пластик_черный_L_L_L,1,0.8785377358490566,Z,капли_металл и пластик_черный,L_L_L,x,X
капли_металл и пластик_черный_L_L_M,1,0.8797169811320755,Z,капли_металл и пластик_черный,L_L_M,x,X
капли_металл и пластик_черный_M_L_M,1,0.8808962264150944,Z,капли_металл и пластик_черный,M_L_M,x,X
капли_металл_бронзовый_L_L_S,1,0.8820754716981132,Z,капли_металл_бронзовый,L_L_S,Y,X
капли_металл_бронзовый_L_M_L,1,0.8832547169811321,Z,капли_металл_бронзовый,L_M_L,Y,X
капли_металл_голубой_L_L_S,1,0.8844339622641509,Z,капли_металл_голубой,L_L_S,y,X
капли_металл_золотой_L_L_M,1,0.8856132075471698,Z,капли_металл_золотой,L_L_M,X,X
капли_металл_серебристый_L_L_L,1,0.8867924528301887,Z,капли_металл_серебристый,L_L_L,X,X
гексагон_металл_золотой_M_L_L,1,0.8879716981132075,Z,гексагон_металл_золотой,M_L_L,X,X
бабочка_пластик_фиолетовый_M_L_M,1,0.8891509433962265,Z,бабочка_пластик_фиолетовый,M_L_M,X,X
бабочка_пластик_черный/белый_M_L_L,1,0.8903301886792453,Z,бабочка_пластик_черный/белый,M_L_L,X,X
бабочка_пластик_черный/золотой_L_L_L,1,0.8915094339622641,Z,бабочка_пластик_черный/золотой,L_L_L,x,X
бабочка_пластик_черный/золотой_M_L_L,1,0.8926886792452831,Z,бабочка_пластик_черный/золотой,M_L_L,x,X
бабочка_пластик_черный_S_L_L,1,0.8938679245283019,Z,бабочка_пластик_черный,S_L_L,X,x
бабочка_титан_черный/розовый_M_L_L,1,0.8950471698113207,Z,бабочка_титан_черный/розовый,M_L_L,z,X
вайфайеры_металл и пластик_черный/серебристый_L_L_L,1,0.8962264150943396,Z,вайфайеры_металл и пластик_черный/серебристый,L_L_L,z,X
вайфайеры_пластик_черный_S_M_S,1,0.8974056603773585,Z,вайфайеры_пластик_черный,S_M_S,X,y
вайфайеры_пластик_черный_S_S_M,1,0.8985849056603774,Z,вайфайеры_пластик_черный,S_S_M,X,Y
гексагон_металл и пластик_зеленый_M_M_L,1,0.8997641509433962,Z,гексагон_металл и пластик_зеленый,M_M_L,x,X
гексагон_металл и пластик_красный_M_S_L,1,0.9009433962264151,Z,гексагон_металл и пластик_красный,M_S_L,Y,Y
гексагон_металл и пластик_черепаховый_M_M_L,1,0.902122641509434,Z,гексагон_металл и пластик_черепаховый,M_M_L,Y,X
гексагон_металл и пластик_черный/золотой_M_M_L,1,0.9033018867924528,Z,гексагон_металл и пластик_черный/золотой,M_M_L,Y,X
гексагон_металл_золотой_L_L_L,1,0.9044811320754716,Z,гексагон_металл_золотой,L_L_L,X,X
гексагон_металл_золотой_L_M_L,1,0.9056603773584906,Z,гексагон_металл_золотой,L_M_L,X,X
вайфайеры_пластик_синий_L_L_M,1,0.9068396226415094,Z,вайфайеры_пластик_синий,L_L_M,X,X
вайфайеры_пластик_синий_S_M_M,1,0.9080188679245284,Z,вайфайеры_пластик_синий,S_M_M,X,y
вайфайеры_пластик_фиолетовый_L_L_L,1,0.9091981132075472,Z,вайфайеры_пластик_фиолетовый,L_L_L,x,X
вайфайеры_пластик_фиолетовый_S_S_L,1,0.910377358490566,Z,вайфайеры_пластик_фиолетовый,S_S_L,x,x
вайфайеры_пластик_фиолетовый_S_S_M,1,0.9115566037735849,Z,вайфайеры_пластик_фиолетовый,S_S_M,x,Y
вайфайеры_пластик_черепаховый_L_L_L,1,0.9127358490566038,Z,вайфайеры_пластик_черепаховый,L_L_L,Y,X
вайфайеры_пластик_черный/розовый_L_S_L,1,0.9139150943396226,Z,вайфайеры_пластик_черный/розовый,L_S_L,Y,Y
вайфайеры_пластик_черный_S_L_L,1,0.9150943396226415,Z,вайфайеры_пластик_черный,S_L_L,X,x
прямоугольные_пластик_многоцветный_S_L_L,1,0.9162735849056604,Z,прямоугольные_пластик_многоцветный,S_L_L,x,x
прямоугольные_пластик_оранжевый_S_S_M,1,0.9174528301886793,Z,прямоугольные_пластик_оранжевый,S_S_M,z,Y
прямоугольные_пластик_прозрачный_L_L_L,1,0.9186320754716981,Z,прямоугольные_пластик_прозрачный,L_L_L,X,X
прямоугольные_пластик_прозрачный_L_L_M,1,0.9198113207547169,Z,прямоугольные_пластик_прозрачный,L_L_M,X,X
прямоугольные_пластик_розовый_M_M_L,1,0.9209905660377359,Z,прямоугольные_пластик_розовый,M_M_L,z,X
вайфайеры_пластик_розовый_S_S_L,1,0.9221698113207547,Z,вайфайеры_пластик_розовый,S_S_L,X,x
вайфайеры_пластик_розовый_S_S_S,1,0.9233490566037735,Z,вайфайеры_пластик_розовый,S_S_S,X,Y
вайфайеры_пластик_серый_L_L_L,1,0.9245283018867925,Z,вайфайеры_пластик_серый,L_L_L,Z,X
трапеция_пластик_черный_L_M_L,1,0.9257075471698113,Z,трапеция_пластик_черный,L_M_L,X,X
авиаторы_металл_золотой_M_L_L,1,0.9268867924528302,Z,авиаторы_металл_золотой,M_L_L,X,X
авиаторы_металл_золотой_L_L_L,1,0.9280660377358491,Z,авиаторы_металл_золотой,L_L_L,X,X
трапеция_титан_золотой_L_L_S,1,0.9292452830188679,Z,трапеция_титан_золотой,L_L_S,Y,X
трапеция_титан_серебристый_M_L_M,1,0.9304245283018868,Z,трапеция_титан_серебристый,M_L_M,Y,X
авиаторы_металл_голубой_M_L_S,1,0.9316037735849056,Z,авиаторы_металл_голубой,M_L_S,Y,X
трапеция_титан_черный/серый_L_L_M,1,0.9327830188679245,Z,трапеция_титан_черный/серый,L_L_M,z,X
трапеция_пластик_гавана_L_M_L,1,0.9339622641509434,Z,трапеция_пластик_гавана,L_M_L,Y,X
спортивные_пластик_красный_S_M_M,1,0.9351415094339622,Z,спортивные_пластик_красный,S_M_M,Y,y
спортивные_пластик_синий_S_L_S,1,0.9363207547169812,Z,спортивные_пластик_синий,S_L_S,X,x
спортивные_пластик_темно-серый_S_L_L,1,0.9375,Z,спортивные_пластик_темно-серый,S_L_L,Y,x
спортивные_пластик_темно-серый_S_L_M,1,0.9386792452830188,Z,спортивные_пластик_темно-серый,S_L_M,Y,Y
спортивные_пластик_черный/синий_L_L_L,1,0.9398584905660378,Z,спортивные_пластик_черный/синий,L_L_L,x,X
спортивные_пластик_черный/синий_M_L_M,1,0.9410377358490566,Z,спортивные_пластик_черный/синий,M_L_M,x,X
спортивные_пластик_черный/синий_M_L_S,1,0.9422169811320755,Z,спортивные_пластик_черный/синий,M_L_S,x,X
авиаторы_металл_красный_M_L_S,1,0.9433962264150944,Z,авиаторы_металл_красный,M_L_S,y,X
прямоугольные_титан_серый/золотой_M_M_L,1,0.9445754716981132,Z,прямоугольные_титан_серый/золотой,M_M_L,Z,X
прямоугольные_титан_серый_L_L_L,1,0.9457547169811321,Z,прямоугольные_титан_серый,L_L_L,x,X
прямоугольные_титан_серый_L_L_S,1,0.9469339622641509,Z,прямоугольные_титан_серый,L_L_S,x,X
прямоугольные_титан_серый_M_L_L,1,0.9481132075471698,Z,прямоугольные_титан_серый,M_L_L,x,X
прямоугольные_титан_черный/серебристый_M_M_L,1,0.9492924528301887,Z,прямоугольные_титан_черный/серебристый,M_M_L,Z,X
ромб_металл_серебристый_M_S_L,1,0.9504716981132075,z,ромб_металл_серебристый,M_S_L,Z,Y
ромб_титан_золотой_L_M_L,1,0.9516509433962265,z,ромб_титан_золотой,L_M_L,Z,X
спортивные_пластик_коричневый_M_L_M,1,0.9528301886792453,z,спортивные_пластик_коричневый,M_L_M,X,X
бабочка_металл_сиреневый_M_L_S,1,0.9540094339622641,z,бабочка_металл_сиреневый,M_L_S,z,X
бабочка_металл_черный/золотой_L_L_S,1,0.9551886792452831,z,бабочка_металл_черный/золотой,L_L_S,X,X
бабочка_металл_черный/красный_L_L_M,1,0.9563679245283019,z,бабочка_металл_черный/красный,L_L_M,z,X
бабочка_пластик_бежевый_M_L_S,1,0.9575471698113207,z,бабочка_пластик_бежевый,M_L_S,X,X
бабочка_пластик_бордовый_L_L_M,1,0.9587264150943396,z,бабочка_пластик_бордовый,L_L_M,X,X
прямоугольные_титан_золотой_M_L_M,1,0.9599056603773585,z,прямоугольные_титан_золотой,M_L_M,x,X
прямоугольные_титан_коричневый_L_L_L,1,0.9610849056603774,z,прямоугольные_титан_коричневый,L_L_L,Z,X
прямоугольные_титан_серебристый_L_L_M,1,0.9622641509433962,z,прямоугольные_титан_серебристый,L_L_M,Z,X
круглые_металл_черный_M_L_L,1,0.9634433962264151,z,круглые_металл_черный,M_L_L,X,X
круглые_металл_черный_M_S_L,1,0.964622641509434,z,круглые_металл_черный,M_S_L,X,Y
круглые_пластик_бордовый_L_M_L,1,0.9658018867924528,z,круглые_пластик_бордовый,L_M_L,y,X
круглые_пластик_гавана_M_L_L,1,0.9669811320754716,z,круглые_пластик_гавана,M_L_L,Z,X
круглые_пластик_зеленый_S_S_L,1,0.9681603773584906,z,круглые_пластик_зеленый,S_S_L,Z,x
круглые_пластик_оранжевый_M_L_M,1,0.9693396226415094,z,круглые_пластик_оранжевый,M_L_M,x,X
круглые_пластик_оранжевый_S_S_L,1,0.9705188679245284,z,круглые_пластик_оранжевый,S_S_L,x,x
круглые_пластик_фиолетовый_L_M_L,1,0.9716981132075472,z,круглые_пластик_фиолетовый,L_M_L,Z,X
круглые_металл и пластик_черный/золотой_M_M_L,1,0.972877358490566,z,круглые_металл и пластик_черный/золотой,M_M_L,x,X
круглые_металл и пластик_черный_L_S_L,1,0.9740566037735849,z,круглые_металл и пластик_черный,L_S_L,y,Y
круглые_металл_бежевый_M_L_L,1,0.9752358490566038,z,круглые_металл_бежевый,M_L_L,Z,X
круглые_металл_золотой_L_L_M,1,0.9764150943396226,z,круглые_металл_золотой,L_L_M,X,X
круглые_металл_серебристый_L_M_L,1,0.9775943396226415,z,круглые_металл_серебристый,L_M_L,X,X
круглые_металл_синий/золотой_L_L_S,1,0.9787735849056604,z,круглые_металл_синий/золотой,L_L_S,y,X
круглые_металл_черный/золотой_L_L_S,1,0.9799528301886793,z,круглые_металл_черный/золотой,L_L_S,y,X
круглые_металл_черный_L_S_L,1,0.9811320754716981,z,круглые_металл_черный,L_S_L,X,Y
трапеция_пластик_черный/прозрачный_L_L_M,1,0.9823113207547169,z,трапеция_пластик_черный/прозрачный,L_L_M,Y,X
кошачий глаз_пластик_черный_S_L_L,1,0.9834905660377359,z,кошачий глаз_пластик_черный,S_L_L,X,x
круглые_металл и пластик_желтый_M_M_L,1,0.9846698113207547,z,круглые_металл и пластик_желтый,M_M_L,y,X
круглые_металл и пластик_оранжевый_M_M_L,1,0.9858490566037735,z,круглые_металл и пластик_оранжевый,M_M_L,y,X
круглые_металл и пластик_синий/золотой_M_M_L,1,0.9870283018867925,z,круглые_металл и пластик_синий/золотой,M_M_L,y,X
круглые_металл и пластик_черепаховый_M_M_L,1,0.9882075471698113,z,круглые_металл и пластик_черепаховый,M_M_L,y,X
круглые_металл и пластик_черный/золотой_L_L_L,1,0.9893867924528302,z,круглые_металл и пластик_черный/золотой,L_L_L,x,X
круглые_металл и пластик_черный/золотой_M_L_L,1,0.9905660377358491,z,круглые_металл и пластик_черный/золотой,M_L_L,x,X
трапеция_пластик_коричневый_M_L_L,1,0.9917452830188679,z,трапеция_пластик_коричневый,M_L_L,Y,X
трапеция_пластик_многоцветный_L_L_M,1,0.9929245283018868,z,трапеция_пластик_многоцветный,L_L_M,y,X
трапеция_пластик_оливковый_L_L_L,1,0.9941037735849056,z,трапеция_пластик_оливковый,L_L_L,y,X
трапеция_пластик_прозрачный_L_L_M,1,0.9952830188679245,z,трапеция_пластик_прозрачный,L_L_M,y,X
трапеция_пластик_серый_L_L_L,1,0.9964622641509434,z,трапеция_пластик_серый,L_L_L,y,X
трапеция_пластик_синий_M_L_L,1,0.9976415094339622,z,трапеция_пластик_синий,M_L_L,X,X
трапеция_пластик_черепаховый_L_M_L,1,0.9988207547169812,z,трапеция_пластик_черепаховый,L_M_L,y,X
трапеция_пластик_черный/золотой_L_M_L,1,1.0,z,трапеция_пластик_черный/золотой,L_M_L,Y,X
